location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error,event_significant,bust,bust_type,month,season,control_vs_ensemble,relative_spread,ensemble_range_ratio,forecast_intensity
Chennai,13.0827,80.2707,2000-05-06,2000-05-10 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.1659393310546875,-0.1659393310546875,-0.1659393310546875,0.1659393310546875,0.1659393310546875,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-10 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-10 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 03:00:00,120,120,123,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02,False,0,normal,5,summer,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 09:00:00,126,126,129,0.0,0.06,0.0,0.0,0.3,0.3,0.2522468566894531,-0.2522468566894531,-0.1922468566894531,0.2522468566894531,0.1922468566894531,False,0,normal,5,summer,-0.06,1.875,1.875,0.06
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 15:00:00,132,132,135,0.0,0.56,0.0,0.0,2.6,2.6,0.0,0.0,0.56,0.0,0.56,False,0,normal,5,summer,-0.56,3.9393939393939394,3.9393939393939394,0.56
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 21:00:00,138,138,141,0.0,0.306,0.0,0.0,1.1,1.1,0.0,0.0,0.306,0.0,0.306,False,0,normal,5,summer,-0.306,2.70935960591133,2.70935960591133,0.306
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 03:00:00,144,144,147,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002,False,0,normal,5,summer,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 15:00:00,156,156,159,0.0,3.7,0.0,0.0,18.5,18.5,0.0,0.0,3.7,0.0,3.7,False,0,normal,5,summer,-3.7,4.868421052631579,4.868421052631579,3.7
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 03:00:00,168,168,171,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02,False,0,normal,5,summer,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 09:00:00,174,174,177,0.0,0.06,0.0,0.0,0.3,0.3,0.0,0.0,0.06,0.0,0.06,False,0,normal,5,summer,-0.06,1.875,1.875,0.06
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 15:00:00,180,180,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 21:00:00,186,186,189,0.0,0.922,0.0,0.0,4.6000000000000005,4.6000000000000005,0.0,0.0,0.922,0.0,0.922,False,0,normal,5,summer,-0.922,4.500978473581214,4.500978473581214,0.922
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 15:00:00,204,204,207,0.0,0.2319999999999999,0.0,0.0,1.16,1.16,0.0,0.0,0.2319999999999999,0.0,0.2319999999999999,False,0,normal,5,summer,-0.2319999999999999,3.4939759036144586,3.4939759036144586,0.2319999999999999
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 21:00:00,210,210,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 03:00:00,216,216,219,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02,False,0,normal,5,summer,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 21:00:00,234,234,237,0.0,0.182,0.0,0.0,0.91,0.91,0.0,0.0,0.182,0.0,0.182,False,0,normal,5,summer,-0.182,3.226950354609929,3.226950354609929,0.182
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1511573791503906,-0.1511573791503906,-0.1511573791503906,0.1511573791503906,0.1511573791503906,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 09:00:00,6,6,9,0.1,0.13,0.1,0.0,0.45,0.45,0.9675025939941406,-0.8675025939941406,-0.8375025939941406,0.8675025939941406,0.8375025939941406,False,0,normal,5,summer,-0.03,1.9565217391304348,1.9565217391304348,0.13
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 15:00:00,12,12,15,0.0,0.4800000000000001,0.0,0.0,1.7000000000000002,1.7000000000000002,0.0,0.0,0.4800000000000001,0.0,0.4800000000000001,False,0,normal,5,summer,-0.4800000000000001,2.9310344827586206,2.9310344827586206,0.4800000000000001
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,2.8820037841796875,-2.8820037841796875,-2.8820037841796875,2.8820037841796875,2.8820037841796875,True,1,missed_event,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 03:00:00,24,24,27,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002,False,0,normal,5,summer,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 09:00:00,30,30,33,0.02,0.084,0.0,0.0,0.4,0.4,0.0090599060058593,0.0109400939941407,0.0749400939941407,0.0109400939941407,0.0749400939941407,False,0,normal,5,summer,-0.064,2.173913043478261,2.173913043478261,0.084
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 15:00:00,36,36,39,0.0,0.18,0.0,0.0,0.9,0.9,2.4290084838867188,-2.4290084838867188,-2.2490084838867186,2.4290084838867188,2.2490084838867186,True,1,missed_event,5,summer,-0.18,3.214285714285714,3.214285714285714,0.18
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 21:00:00,42,42,45,0.0,0.2,0.0,0.0,1.0,1.0,0.0071525573730468,-0.0071525573730468,0.1928474426269532,0.0071525573730468,0.1928474426269532,False,0,normal,5,summer,-0.2,3.333333333333333,3.333333333333333,0.2
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 03:00:00,48,48,51,0.0,0.004,0.0,0.0,0.01,0.01,0.0,0.0,0.004,0.0,0.004,False,0,normal,5,summer,-0.004,0.09615384615384615,0.09615384615384615,0.004
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 09:00:00,54,54,57,0.0,0.06,0.0,0.0,0.3,0.3,0.2703666687011719,-0.2703666687011719,-0.2103666687011718,0.2703666687011719,0.2103666687011718,False,0,normal,5,summer,-0.06,1.875,1.875,0.06
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 15:00:00,60,60,63,1.13,0.466,0.0,0.0,1.2000000000000002,1.2000000000000002,0.7357597351074219,0.394240264892578,-0.2697597351074218,0.394240264892578,0.2697597351074218,True,0,normal,5,summer,0.6639999999999999,2.1201413427561837,2.1201413427561837,0.466
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 21:00:00,66,66,69,10.6,2.218,0.0,0.0,10.6,10.6,0.0,10.6,2.218,10.6,2.218,True,1,false_alarm,5,summer,8.382,4.57290767903365,4.57290767903365,2.218
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 03:00:00,72,72,75,0.24,0.074,0.0,0.0,0.24,0.24,0.0,0.24,0.074,0.24,0.074,False,0,normal,5,summer,0.16599999999999998,1.3793103448275863,1.3793103448275863,0.074
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 09:00:00,78,78,81,0.0,0.224,0.0,0.0,1.12,1.12,0.0028610229492187,-0.0028610229492187,0.2211389770507813,0.0028610229492187,0.2211389770507813,False,0,normal,5,summer,-0.224,3.4567901234567904,3.4567901234567904,0.224
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 15:00:00,84,84,87,0.0,3.98,0.0,0.0,19.9,19.9,0.0,0.0,3.98,0.0,3.98,False,0,normal,5,summer,-3.98,4.877450980392156,4.877450980392156,3.98
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 21:00:00,90,90,93,1.79,0.654,0.6000000000000001,0.0,1.79,1.79,0.0,1.79,0.654,1.79,0.654,True,1,false_alarm,5,summer,1.1360000000000001,2.374005305039788,2.374005305039788,0.654
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 03:00:00,96,96,99,1.82,0.852,0.74,0.0,1.82,1.82,0.0,1.82,0.852,1.82,0.852,True,1,false_alarm,5,summer,0.9680000000000001,1.911764705882353,1.911764705882353,0.852
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,-0.0061988830566406,-0.0061988830566406,0.0061988830566406,0.0061988830566406,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 15:00:00,108,108,111,0.0,0.718,0.68,0.0,1.5,1.5,0.0,0.0,0.718,0.0,0.718,False,0,normal,5,summer,-0.718,1.8337408312958436,1.8337408312958436,0.718
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 21:00:00,114,114,117,0.0,0.01,0.01,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.01,False,0,normal,5,summer,-0.01,0.2727272727272727,0.2727272727272727,0.01
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 15:00:00,132,132,135,0.0,0.51,0.0,0.0,2.35,2.35,0.1773834228515625,-0.1773834228515625,0.3326165771484375,0.1773834228515625,0.3326165771484375,False,0,normal,5,summer,-0.51,3.8524590163934427,3.8524590163934427,0.51
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 21:00:00,138,138,141,0.1,0.12,0.0,0.0,0.5,0.5,0.0009536743164062,0.0990463256835938,0.1190463256835938,0.0990463256835938,0.1190463256835938,False,0,normal,5,summer,-0.01999999999999999,2.272727272727273,2.272727272727273,0.12
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 03:00:00,144,144,147,0.0,0.106,0.0,0.0,0.53,0.53,0.0,0.0,0.106,0.0,0.106,False,0,normal,5,summer,-0.106,2.5728155339805823,2.5728155339805823,0.106
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 09:00:00,150,150,153,0.0,0.064,0.0,0.0,0.32,0.32,0.0314712524414062,-0.0314712524414062,0.0325287475585938,0.0314712524414062,0.0325287475585938,False,0,normal,5,summer,-0.064,1.951219512195122,1.951219512195122,0.064
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,3.5276412963867188,-3.5276412963867188,-3.5276412963867188,3.5276412963867188,3.5276412963867188,True,1,missed_event,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 21:00:00,162,162,165,0.5,0.104,0.0,0.0,0.5,0.5,0.0,0.5,0.104,0.5,0.104,False,0,normal,5,summer,0.396,2.4509803921568625,2.4509803921568625,0.104
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,5,summer,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 09:00:00,174,174,177,0.0,0.002,0.0,0.0,0.01,0.01,0.9131431579589844,-0.9131431579589844,-0.9111431579589844,0.9131431579589844,0.9111431579589844,False,0,normal,5,summer,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 15:00:00,180,180,183,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02,False,0,normal,5,summer,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 21:00:00,186,186,189,0.6,0.24,0.2,0.0,0.6,0.6,0.0448226928710937,0.5551773071289062,0.1951773071289063,0.5551773071289062,0.1951773071289063,False,0,normal,5,summer,0.36,1.7647058823529413,1.7647058823529413,0.24
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 03:00:00,192,192,195,1.02,0.204,0.0,0.0,1.02,1.02,0.1244544982910156,0.8955455017089844,0.0795455017089843,0.8955455017089844,0.0795455017089843,True,0,normal,6,monsoon,0.8160000000000001,3.355263157894737,3.355263157894737,0.204
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 09:00:00,198,198,201,0.0,0.118,0.0,0.0,0.59,0.59,0.0324249267578125,-0.0324249267578125,0.0855750732421875,0.0324249267578125,0.0855750732421875,False,0,normal,6,monsoon,-0.118,2.706422018348624,2.706422018348624,0.118
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 15:00:00,204,204,207,0.0,1.764,0.0,0.0,5.9,5.9,1.0762214660644531,-1.0762214660644531,0.6877785339355469,1.0762214660644531,0.6877785339355469,True,0,normal,6,monsoon,-1.764,3.165236051502146,3.165236051502146,1.764
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 21:00:00,210,210,213,0.0,2.336,0.0,0.0,11.4,11.4,0.0066757202148437,-0.0066757202148437,2.329324279785156,0.0066757202148437,2.329324279785156,False,0,normal,6,monsoon,-2.336,4.679802955665025,4.679802955665025,2.336
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 03:00:00,216,216,219,2.9000000000000004,1.086,0.5,0.0,2.9000000000000004,2.9000000000000004,0.0,2.9000000000000004,1.086,2.9000000000000004,1.086,True,1,false_alarm,6,monsoon,1.8140000000000003,2.445193929173693,2.445193929173693,1.086
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 09:00:00,222,222,225,0.0,1.068,0.0,0.0,3.94,3.94,0.0443458557128906,-0.0443458557128906,1.0236541442871094,0.0443458557128906,1.0236541442871094,False,0,normal,6,monsoon,-1.068,3.3732876712328763,3.3732876712328763,1.068
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 15:00:00,228,228,231,1.7000000000000002,0.52,0.0,0.0,1.7000000000000002,1.7000000000000002,2.993106842041016,-1.293106842041016,-2.473106842041016,1.293106842041016,2.473106842041016,True,0,normal,6,monsoon,1.1800000000000002,2.741935483870968,2.741935483870968,0.52
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 21:00:00,234,234,237,0.0,1.044,0.4,0.0,4.3,4.3,0.0,0.0,1.044,0.0,1.044,False,0,normal,6,monsoon,-1.044,3.7587412587412583,3.7587412587412583,1.044
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0176429748535156,-0.0176429748535156,-0.0176429748535156,0.0176429748535156,0.0176429748535156,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 15:00:00,12,12,15,0.6000000000000001,2.06,2.3000000000000003,0.6000000000000001,3.3000000000000003,2.7,2.040863037109375,-1.440863037109375,0.019136962890625,1.440863037109375,0.019136962890625,True,0,normal,6,monsoon,-1.46,1.25,1.25,2.06
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 21:00:00,18,18,21,0.0,1.948,0.6000000000000001,0.0,5.6000000000000005,5.6000000000000005,0.0,0.0,1.948,0.0,1.948,False,0,normal,6,monsoon,-1.948,2.734375,2.734375,1.948
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0028610229492187,-0.0028610229492187,-0.0028610229492187,0.0028610229492187,0.0028610229492187,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 09:00:00,30,30,33,0.0,0.042,0.0,0.0,0.2,0.2,0.011444091796875,-0.011444091796875,0.030555908203125,0.011444091796875,0.030555908203125,False,0,normal,6,monsoon,-0.042,1.408450704225352,1.408450704225352,0.042
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 15:00:00,36,36,39,0.03,0.764,0.03,0.0,3.25,3.25,0.0009536743164062,0.0290463256835937,0.7630463256835938,0.0290463256835937,0.7630463256835938,False,0,normal,6,monsoon,-0.734,3.761574074074074,3.761574074074074,0.764
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 15:00:00,60,60,63,1.48,0.296,0.0,0.0,1.48,1.48,0.0452995300292968,1.434700469970703,0.2507004699707031,1.434700469970703,0.2507004699707031,True,0,normal,6,monsoon,1.184,3.737373737373737,3.737373737373737,0.296
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 03:00:00,72,72,75,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002,False,0,normal,6,monsoon,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 09:00:00,78,78,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 15:00:00,84,84,87,0.0,0.008,0.0,0.0,0.04,0.04,0.0,0.0,0.008,0.0,0.008,False,0,normal,6,monsoon,-0.008,0.37037037037037035,0.37037037037037035,0.008
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 21:00:00,90,90,93,0.0,0.04,0.0,0.0,0.2,0.2,0.0104904174804687,-0.0104904174804687,0.0295095825195313,0.0104904174804687,0.0295095825195313,False,0,normal,6,monsoon,-0.04,1.4285714285714286,1.4285714285714286,0.04
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 03:00:00,96,96,99,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002,False,0,normal,6,monsoon,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0023841857910156,-0.0023841857910156,-0.0023841857910156,0.0023841857910156,0.0023841857910156,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 15:00:00,108,108,111,2.91,0.612,0.02,0.0,2.91,2.91,0.0,2.91,0.612,2.91,0.612,True,1,false_alarm,6,monsoon,2.298,4.087078651685394,4.087078651685394,0.612
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 21:00:00,114,114,117,0.0,0.006,0.0,0.0,0.02,0.02,0.0,0.0,0.006,0.0,0.006,False,0,normal,6,monsoon,-0.006,0.18867924528301885,0.18867924528301885,0.006
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 09:00:00,126,126,129,0.0,0.242,0.01,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.242,0.0,0.242,False,0,normal,6,monsoon,-0.242,1.754385964912281,1.754385964912281,0.242
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 15:00:00,132,132,135,0.9,0.4599999999999999,0.0,0.0,1.4,1.4,0.0047683715820312,0.8952316284179688,0.4552316284179687,0.8952316284179688,0.4552316284179687,False,0,normal,6,monsoon,0.4400000000000001,2.5,2.5,0.4599999999999999
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 21:00:00,138,138,141,0.0,0.466,0.0,0.0,2.33,2.33,0.209808349609375,-0.209808349609375,0.256191650390625,0.209808349609375,0.256191650390625,False,0,normal,6,monsoon,-0.466,4.11660777385159,4.11660777385159,0.466
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 03:00:00,144,144,147,0.0,0.122,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.122,0.0,0.122,False,0,normal,6,monsoon,-0.122,2.702702702702703,2.702702702702703,0.122
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,-0.0061988830566406,-0.0061988830566406,0.0061988830566406,0.0061988830566406,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 15:00:00,156,156,159,0.26,0.072,0.02,0.0,0.26,0.26,0.011444091796875,0.248555908203125,0.0605559082031249,0.248555908203125,0.0605559082031249,False,0,normal,6,monsoon,0.188,1.5116279069767444,1.5116279069767444,0.072
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 21:00:00,162,162,165,0.0,6.176,0.2,0.0,27.18,27.18,0.0,0.0,6.176,0.0,6.176,False,0,normal,6,monsoon,-6.176,4.330783938814531,4.330783938814531,6.176
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 15:00:00,180,180,183,0.0,0.012,0.0,0.0,0.06,0.06,0.0090599060058593,-0.0090599060058593,0.0029400939941407,0.0090599060058593,0.0029400939941407,False,0,normal,6,monsoon,-0.012,0.5357142857142857,0.5357142857142857,0.012
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 21:00:00,186,186,189,0.78,0.762,0.78,0.0,1.69,1.69,0.0014305114746093,0.7785694885253908,0.7605694885253907,0.7785694885253908,0.7605694885253907,False,0,normal,6,monsoon,0.018000000000000016,1.9605568445475638,1.9605568445475638,0.762
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,-0.0138282775878906,-0.0138282775878906,0.0138282775878906,0.0138282775878906,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 15:00:00,204,204,207,1.2000000000000002,0.4720000000000001,0.4,0.0,1.2000000000000002,1.2000000000000002,0.888824462890625,0.3111755371093752,-0.4168244628906249,0.3111755371093752,0.4168244628906249,True,0,normal,6,monsoon,0.7280000000000001,2.097902097902098,2.097902097902098,0.4720000000000001
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 21:00:00,210,210,213,1.4,1.106,1.4,0.0,2.33,2.33,0.0,1.4,1.106,1.4,1.106,True,0,normal,6,monsoon,0.2939999999999998,1.9320066334991706,1.9320066334991706,1.106
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 03:00:00,216,216,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0448226928710937,-0.0448226928710937,-0.0448226928710937,0.0448226928710937,0.0448226928710937,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0166893005371093,-0.0166893005371093,-0.0166893005371093,0.0166893005371093,0.0166893005371093,False,0,normal,6,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 21:00:00,234,234,237,0.1,0.8400000000000001,0.0,0.0,4.1000000000000005,4.1000000000000005,0.0,0.1,0.8400000000000001,0.1,0.8400000000000001,False,0,normal,6,monsoon,-0.7400000000000001,4.361702127659575,4.361702127659575,0.8400000000000001
