location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 15:00:00,132,132,135,0.9,0.4599999999999999,0.0,0.0,1.4,1.4,0.0047683715820312,0.8952316284179688,0.4552316284179687,0.8952316284179688,0.4552316284179687
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 21:00:00,138,138,141,0.0,0.466,0.0,0.0,2.33,2.33,0.209808349609375,-0.209808349609375,0.256191650390625,0.209808349609375,0.256191650390625
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 03:00:00,144,144,147,0.0,0.122,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.122,0.0,0.122
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,-0.0061988830566406,-0.0061988830566406,0.0061988830566406,0.0061988830566406
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 15:00:00,156,156,159,0.26,0.072,0.02,0.0,0.26,0.26,0.011444091796875,0.248555908203125,0.060555908203124995,0.248555908203125,0.060555908203124995
Chennai,13.0827,80.2707,2000-06-11,2000-06-17 21:00:00,162,162,165,0.0,6.176,0.2,0.0,27.18,27.18,0.0,0.0,6.176,0.0,6.176
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 15:00:00,180,180,183,0.0,0.012,0.0,0.0,0.06,0.06,0.0090599060058593,-0.0090599060058593,0.0029400939941407,0.0090599060058593,0.0029400939941407
Chennai,13.0827,80.2707,2000-06-11,2000-06-18 21:00:00,186,186,189,0.78,0.762,0.78,0.0,1.69,1.69,0.0014305114746093,0.7785694885253908,0.7605694885253907,0.7785694885253908,0.7605694885253907
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0138282775878906,-0.0138282775878906,-0.0138282775878906,0.0138282775878906,0.0138282775878906
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 15:00:00,204,204,207,1.2000000000000002,0.4720000000000001,0.4,0.0,1.2000000000000002,1.2000000000000002,0.888824462890625,0.3111755371093752,-0.4168244628906249,0.3111755371093752,0.4168244628906249
Chennai,13.0827,80.2707,2000-06-11,2000-06-19 21:00:00,210,210,213,1.4,1.106,1.4,0.0,2.33,2.33,0.0,1.4,1.106,1.4,1.106
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 03:00:00,216,216,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0448226928710937,-0.0448226928710937,-0.0448226928710937,0.0448226928710937,0.0448226928710937
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0166893005371093,-0.0166893005371093,-0.0166893005371093,0.0166893005371093,0.0166893005371093
Chennai,13.0827,80.2707,2000-06-11,2000-06-20 21:00:00,234,234,237,0.1,0.8400000000000001,0.0,0.0,4.1000000000000005,4.1000000000000005,0.0,0.1,0.8400000000000001,0.1,0.8400000000000001
Chennai,13.0827,80.2707,2000-06-29,2000-06-29 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-29,2000-06-29 09:00:00,6,6,9,0.01,0.002,0.0,0.0,0.01,0.01,0.1840591430664062,-0.17405914306640619,-0.1820591430664062,0.17405914306640619,0.1820591430664062
Chennai,13.0827,80.2707,2000-06-29,2000-06-29 15:00:00,12,12,15,5.76,1.5,0.5,0.0,5.76,5.76,0.2264976501464843,5.533502349853515,1.2735023498535156,5.533502349853515,1.2735023498535156
Chennai,13.0827,80.2707,2000-06-29,2000-06-29 21:00:00,18,18,21,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-06-29,2000-06-30 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-29,2000-06-30 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0019073486328125,-0.0019073486328125,-0.0019073486328125,0.0019073486328125,0.0019073486328125
Chennai,13.0827,80.2707,2000-06-29,2000-06-30 15:00:00,36,36,39,0.0,0.2719999999999999,0.0,0.0,0.86,0.86,0.0,0.0,0.2719999999999999,0.0,0.2719999999999999
Chennai,13.0827,80.2707,2000-06-29,2000-06-30 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0004768371582031,-0.0004768371582031,-0.0004768371582031,0.0004768371582031,0.0004768371582031
Chennai,13.0827,80.2707,2000-06-29,2000-07-01 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-29,2000-07-01 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-29,2000-07-01 15:00:00,60,60,63,2.07,1.188,0.64,0.0,3.23,3.23,0.1482963562011718,1.921703643798828,1.039703643798828,1.921703643798828,1.039703643798828
Chennai,13.0827,80.2707,2000-06-29,2000-07-01 21:00:00,66,66,69,0.01,0.664,0.3,0.0,1.8,1.8,0.0,0.01,0.664,0.01,0.664
Chennai,13.0827,80.2707,2000-06-29,2000-07-02 03:00:00,72,72,75,0.0,0.42,0.0,0.0,2.1,2.1,0.0,0.0,0.42,0.0,0.42
Chennai,13.0827,80.2707,2000-06-29,2000-07-02 09:00:00,78,78,81,0.0,0.3399999999999999,0.0,0.0,1.7,1.7,0.0,0.0,0.3399999999999999,0.0,0.3399999999999999
Chennai,13.0827,80.2707,2000-06-29,2000-07-02 15:00:00,84,84,87,0.05,0.114,0.02,0.0,0.5,0.5,0.0219345092773437,0.0280654907226563,0.0920654907226563,0.0280654907226563,0.0920654907226563
Chennai,13.0827,80.2707,2000-06-29,2000-07-02 21:00:00,90,90,93,0.0,1.0,0.4,0.0,3.1,3.1,0.0,0.0,1.0,0.0,1.0
Chennai,13.0827,80.2707,2000-06-29,2000-07-03 03:00:00,96,96,99,0.03,0.836,0.03,0.0,3.35,3.35,0.6494522094726562,-0.6194522094726562,0.18654779052734372,0.6194522094726562,0.18654779052734372
Chennai,13.0827,80.2707,2000-06-29,2000-07-03 09:00:00,102,102,105,0.0,0.022,0.0,0.0,0.1,0.1,2.526283264160156,-2.526283264160156,-2.504283264160156,2.526283264160156,2.504283264160156
Chennai,13.0827,80.2707,2000-06-29,2000-07-03 15:00:00,108,108,111,0.14,0.068,0.1,0.0,0.14,0.14,0.2794265747070312,-0.13942657470703118,-0.2114265747070312,0.13942657470703118,0.2114265747070312
Chennai,13.0827,80.2707,2000-06-29,2000-07-03 21:00:00,114,114,117,0.7000000000000001,3.096,1.4,0.0,11.98,11.98,4.318714141845703,-3.618714141845703,-1.222714141845703,3.618714141845703,1.222714141845703
Chennai,13.0827,80.2707,2000-06-29,2000-07-04 03:00:00,120,120,123,7.800000000000001,1.64,0.0,0.0,7.800000000000001,7.800000000000001,2.84576416015625,4.954235839843751,-1.20576416015625,4.954235839843751,1.20576416015625
Chennai,13.0827,80.2707,2000-06-29,2000-07-04 09:00:00,126,126,129,0.4,2.498,0.4,0.0,11.49,11.49,3.01504135131836,-2.61504135131836,-0.5170413513183596,2.61504135131836,0.5170413513183596
Chennai,13.0827,80.2707,2000-06-29,2000-07-04 15:00:00,132,132,135,0.1,0.178,0.2,0.0,0.39,0.39,0.8282661437988281,-0.7282661437988281,-0.6502661437988282,0.7282661437988281,0.6502661437988282
Chennai,13.0827,80.2707,2000-06-29,2000-07-04 21:00:00,138,138,141,4.800000000000001,0.9840000000000002,0.02,0.0,4.800000000000001,4.800000000000001,5.156517028808594,-0.35651702880859304,-4.172517028808594,0.35651702880859304,4.172517028808594
Chennai,13.0827,80.2707,2000-06-29,2000-07-05 03:00:00,144,144,147,0.9,0.24,0.0,0.0,0.9,0.9,3.634929656982422,-2.734929656982422,-3.3949296569824217,2.734929656982422,3.3949296569824217
Chennai,13.0827,80.2707,2000-06-29,2000-07-05 09:00:00,150,150,153,5.2,1.04,0.0,0.0,5.2,5.2,0.0696182250976562,5.130381774902344,0.9703817749023438,5.130381774902344,0.9703817749023438
Chennai,13.0827,80.2707,2000-06-29,2000-07-05 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,1.190185546875,-1.190185546875,-1.190185546875,1.190185546875,1.190185546875
Chennai,13.0827,80.2707,2000-06-29,2000-07-05 21:00:00,162,162,165,0.5,0.22,0.0,0.0,0.6000000000000001,0.6000000000000001,0.2017021179199218,0.29829788208007824,0.01829788208007821,0.29829788208007824,0.01829788208007821
Chennai,13.0827,80.2707,2000-06-29,2000-07-06 03:00:00,168,168,171,0.2,0.44,0.0,0.0,2.0,2.0,1.4090538024902344,-1.2090538024902344,-0.9690538024902344,1.2090538024902344,0.9690538024902344
Chennai,13.0827,80.2707,2000-06-29,2000-07-06 09:00:00,174,174,177,0.5,0.2319999999999999,0.3,0.0,0.5,0.5,0.8416175842285156,-0.3416175842285156,-0.6096175842285158,0.3416175842285156,0.6096175842285158
Chennai,13.0827,80.2707,2000-06-29,2000-07-06 15:00:00,180,180,183,0.0,0.2,0.0,0.0,0.8,0.8,0.034332275390625,-0.034332275390625,0.165667724609375,0.034332275390625,0.165667724609375
Chennai,13.0827,80.2707,2000-06-29,2000-07-06 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.2651214599609375,-0.2651214599609375,-0.2651214599609375,0.2651214599609375,0.2651214599609375
Chennai,13.0827,80.2707,2000-06-29,2000-07-07 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-29,2000-07-07 09:00:00,198,198,201,0.1,0.02,0.0,0.0,0.1,0.1,0.0433921813964843,0.05660781860351571,-0.023392181396484298,0.05660781860351571,0.023392181396484298
Chennai,13.0827,80.2707,2000-06-29,2000-07-07 15:00:00,204,204,207,0.25,0.15,0.0,0.0,0.5,0.5,0.0185966491699218,0.2314033508300782,0.1314033508300782,0.2314033508300782,0.1314033508300782
Chennai,13.0827,80.2707,2000-06-29,2000-07-07 21:00:00,210,210,213,0.0,0.04,0.0,0.0,0.1,0.1,0.0,0.0,0.04,0.0,0.04
Chennai,13.0827,80.2707,2000-06-29,2000-07-08 03:00:00,216,216,219,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-06-29,2000-07-08 09:00:00,222,222,225,0.0,0.12,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0948905944824218,-0.0948905944824218,0.02510940551757819,0.0948905944824218,0.02510940551757819
Chennai,13.0827,80.2707,2000-06-29,2000-07-08 15:00:00,228,228,231,0.0,0.24,0.0,0.0,1.2000000000000002,1.2000000000000002,0.0977516174316406,-0.0977516174316406,0.1422483825683594,0.0977516174316406,0.1422483825683594
Chennai,13.0827,80.2707,2000-06-29,2000-07-08 21:00:00,234,234,237,0.0,0.314,0.17,0.0,1.0,1.0,0.0,0.0,0.314,0.0,0.314
Chennai,13.0827,80.2707,2000-07-17,2000-07-17 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-17 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-17 15:00:00,12,12,15,0.45,0.262,0.0,0.0,0.86,0.86,0.2222061157226562,0.22779388427734382,0.039793884277343816,0.22779388427734382,0.039793884277343816
Chennai,13.0827,80.2707,2000-07-17,2000-07-17 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-18 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-18 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-18 15:00:00,36,36,39,0.0,0.0699999999999999,0.0,0.0,0.35,0.35,0.0,0.0,0.0699999999999999,0.0,0.0699999999999999
Chennai,13.0827,80.2707,2000-07-17,2000-07-18 21:00:00,42,42,45,0.0,0.052,0.0,0.0,0.26,0.26,0.0,0.0,0.052,0.0,0.052
Chennai,13.0827,80.2707,2000-07-17,2000-07-19 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-19 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-19 15:00:00,60,60,63,0.0,0.006,0.0,0.0,0.03,0.03,0.0391006469726562,-0.0391006469726562,-0.0331006469726562,0.0391006469726562,0.0331006469726562
Chennai,13.0827,80.2707,2000-07-17,2000-07-19 21:00:00,66,66,69,0.25,0.092,0.01,0.0,0.25,0.25,0.0,0.25,0.092,0.25,0.092
Chennai,13.0827,80.2707,2000-07-17,2000-07-20 03:00:00,72,72,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-20 09:00:00,78,78,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0014305114746093,-0.0014305114746093,-0.0014305114746093,0.0014305114746093,0.0014305114746093
Chennai,13.0827,80.2707,2000-07-17,2000-07-20 15:00:00,84,84,87,0.0,0.4,0.1,0.0,1.5,1.5,0.0,0.0,0.4,0.0,0.4
Chennai,13.0827,80.2707,2000-07-17,2000-07-20 21:00:00,90,90,93,0.0,7.494,0.3,0.0,21.0,21.0,0.0,0.0,7.494,0.0,7.494
Chennai,13.0827,80.2707,2000-07-17,2000-07-21 03:00:00,96,96,99,0.67,1.848,0.0,0.0,8.57,8.57,0.1821517944335937,0.48784820556640635,1.6658482055664063,0.48784820556640635,1.6658482055664063
Chennai,13.0827,80.2707,2000-07-17,2000-07-21 09:00:00,102,102,105,1.79,0.5980000000000001,0.0,0.0,1.79,1.79,0.0028610229492187,1.7871389770507813,0.5951389770507813,1.7871389770507813,0.5951389770507813
Chennai,13.0827,80.2707,2000-07-17,2000-07-21 15:00:00,108,108,111,0.0,1.24,0.0,0.0,6.2,6.2,0.0,0.0,1.24,0.0,1.24
Chennai,13.0827,80.2707,2000-07-17,2000-07-21 21:00:00,114,114,117,0.1,0.072,0.1,0.0,0.16,0.16,0.0,0.1,0.072,0.1,0.072
Chennai,13.0827,80.2707,2000-07-17,2000-07-22 03:00:00,120,120,123,0.01,0.4679999999999999,0.03,0.0,1.3,1.3,0.2737045288085937,-0.2637045288085937,0.19429547119140622,0.2637045288085937,0.19429547119140622
Chennai,13.0827,80.2707,2000-07-17,2000-07-22 09:00:00,126,126,129,0.01,0.002,0.0,0.0,0.01,0.01,0.00762939453125,0.00237060546875,-0.00562939453125,0.00237060546875,0.00562939453125
Chennai,13.0827,80.2707,2000-07-17,2000-07-22 15:00:00,132,132,135,3.02,0.604,0.0,0.0,3.02,3.02,0.0042915344238281,3.015708465576172,0.5997084655761719,3.015708465576172,0.5997084655761719
Chennai,13.0827,80.2707,2000-07-17,2000-07-22 21:00:00,138,138,141,2.19,0.442,0.0,0.0,2.19,2.19,0.0,2.19,0.442,2.19,0.442
Chennai,13.0827,80.2707,2000-07-17,2000-07-23 03:00:00,144,144,147,1.96,0.412,0.0,0.0,1.96,1.96,0.0,1.96,0.412,1.96,0.412
Chennai,13.0827,80.2707,2000-07-17,2000-07-23 09:00:00,150,150,153,0.0,0.062,0.0,0.0,0.3,0.3,0.0,0.0,0.062,0.0,0.062
Chennai,13.0827,80.2707,2000-07-17,2000-07-23 15:00:00,156,156,159,0.0,0.04,0.0,0.0,0.2,0.2,0.3376007080078125,-0.3376007080078125,-0.2976007080078125,0.3376007080078125,0.2976007080078125
Chennai,13.0827,80.2707,2000-07-17,2000-07-23 21:00:00,162,162,165,0.01,0.192,0.2,0.01,0.4,0.39,0.1068115234375,-0.0968115234375,0.0851884765625,0.0968115234375,0.0851884765625
Chennai,13.0827,80.2707,2000-07-17,2000-07-24 03:00:00,168,168,171,0.0,0.422,0.0,0.0,2.0,2.0,0.0033378601074218,-0.0033378601074218,0.41866213989257817,0.0033378601074218,0.41866213989257817
Chennai,13.0827,80.2707,2000-07-17,2000-07-24 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0042915344238281,-0.0042915344238281,-0.0042915344238281,0.0042915344238281,0.0042915344238281
Chennai,13.0827,80.2707,2000-07-17,2000-07-24 15:00:00,180,180,183,0.85,0.1699999999999999,0.0,0.0,0.85,0.85,0.0,0.85,0.1699999999999999,0.85,0.1699999999999999
Chennai,13.0827,80.2707,2000-07-17,2000-07-24 21:00:00,186,186,189,0.0,1.114,0.87,0.0,3.4000000000000004,3.4000000000000004,0.0095367431640625,-0.0095367431640625,1.1044632568359376,0.0095367431640625,1.1044632568359376
Chennai,13.0827,80.2707,2000-07-17,2000-07-25 03:00:00,192,192,195,0.0,0.24,0.0,0.0,1.2000000000000002,1.2000000000000002,0.026702880859375,-0.026702880859375,0.213297119140625,0.026702880859375,0.213297119140625
Chennai,13.0827,80.2707,2000-07-17,2000-07-25 09:00:00,198,198,201,0.0,0.026,0.0,0.0,0.13,0.13,0.0171661376953125,-0.0171661376953125,0.008833862304687499,0.0171661376953125,0.008833862304687499
Chennai,13.0827,80.2707,2000-07-17,2000-07-25 15:00:00,204,204,207,0.01,0.002,0.0,0.0,0.01,0.01,0.0,0.01,0.002,0.01,0.002
Chennai,13.0827,80.2707,2000-07-17,2000-07-25 21:00:00,210,210,213,0.5,0.432,0.26,0.0,1.4,1.4,0.0047683715820312,0.4952316284179688,0.4272316284179688,0.4952316284179688,0.4272316284179688
Chennai,13.0827,80.2707,2000-07-17,2000-07-26 03:00:00,216,216,219,0.0,0.7,0.0,0.0,3.5,3.5,0.0,0.0,0.7,0.0,0.7
Chennai,13.0827,80.2707,2000-07-17,2000-07-26 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-07-17,2000-07-26 15:00:00,228,228,231,0.1,0.02,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.1,0.02
Chennai,13.0827,80.2707,2000-07-17,2000-07-26 21:00:00,234,234,237,0.0,0.39,0.05,0.0,1.4,1.4,0.0,0.0,0.39,0.0,0.39
Chennai,13.0827,80.2707,2000-08-04,2000-08-04 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0391006469726562,-0.0391006469726562,-0.0391006469726562,0.0391006469726562,0.0391006469726562
Chennai,13.0827,80.2707,2000-08-04,2000-08-04 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,-0.011444091796875,-0.011444091796875,0.011444091796875,0.011444091796875
Chennai,13.0827,80.2707,2000-08-04,2000-08-04 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-04,2000-08-04 21:00:00,18,18,21,0.8,0.2799999999999999,0.3,0.0,0.8,0.8,0.0782012939453125,0.7217987060546875,0.20179870605468742,0.7217987060546875,0.20179870605468742
Chennai,13.0827,80.2707,2000-08-04,2000-08-05 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0004768371582031,-0.0004768371582031,-0.0004768371582031,0.0004768371582031,0.0004768371582031
Chennai,13.0827,80.2707,2000-08-04,2000-08-05 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.1478195190429687,-0.1478195190429687,-0.1478195190429687,0.1478195190429687,0.1478195190429687
Chennai,13.0827,80.2707,2000-08-04,2000-08-05 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,-0.0066757202148437,-0.0066757202148437,0.0066757202148437,0.0066757202148437
Chennai,13.0827,80.2707,2000-08-04,2000-08-05 21:00:00,42,42,45,2.6,1.24,0.4,0.0,2.9000000000000004,2.9000000000000004,0.0033378601074218,2.596662139892578,1.2366621398925781,2.596662139892578,1.2366621398925781
Chennai,13.0827,80.2707,2000-08-04,2000-08-06 03:00:00,48,48,51,0.52,0.144,0.0,0.0,0.52,0.52,0.0,0.52,0.144,0.52,0.144
Chennai,13.0827,80.2707,2000-08-04,2000-08-06 09:00:00,54,54,57,0.0,0.1,0.0,0.0,0.5,0.5,0.0510215759277343,-0.0510215759277343,0.04897842407226571,0.0510215759277343,0.04897842407226571
Chennai,13.0827,80.2707,2000-08-04,2000-08-06 15:00:00,60,60,63,4.34,2.88,4.2,0.0,5.1000000000000005,5.1000000000000005,0.0028610229492187,4.337138977050781,2.877138977050781,4.337138977050781,2.877138977050781
Chennai,13.0827,80.2707,2000-08-04,2000-08-06 21:00:00,66,66,69,20.15,4.81,1.5,0.0,20.15,20.15,0.4596710205078125,19.690328979492186,4.350328979492187,19.690328979492186,4.350328979492187
Chennai,13.0827,80.2707,2000-08-04,2000-08-07 03:00:00,72,72,75,0.21,0.162,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0004768371582031,0.2095231628417969,0.1615231628417969,0.2095231628417969,0.1615231628417969
Chennai,13.0827,80.2707,2000-08-04,2000-08-07 09:00:00,78,78,81,0.09,0.592,0.07,0.0,2.8000000000000003,2.8000000000000003,0.0233650207519531,0.0666349792480469,0.5686349792480468,0.0666349792480469,0.5686349792480468
Chennai,13.0827,80.2707,2000-08-04,2000-08-07 15:00:00,84,84,87,2.19,1.102,0.3,0.0,3.02,3.02,5.9680938720703125,-3.7780938720703126,-4.866093872070312,3.7780938720703126,4.866093872070312
Chennai,13.0827,80.2707,2000-08-04,2000-08-07 21:00:00,90,90,93,0.0,0.404,0.01,0.0,2.0,2.0,0.0,0.0,0.404,0.0,0.404
Chennai,13.0827,80.2707,2000-08-04,2000-08-08 03:00:00,96,96,99,0.0,0.06,0.0,0.0,0.2,0.2,0.0,0.0,0.06,0.0,0.06
Chennai,13.0827,80.2707,2000-08-04,2000-08-08 09:00:00,102,102,105,0.0,0.04,0.0,0.0,0.2,0.2,0.0119209289550781,-0.0119209289550781,0.0280790710449219,0.0119209289550781,0.0280790710449219
Chennai,13.0827,80.2707,2000-08-04,2000-08-08 15:00:00,108,108,111,0.05,1.6900000000000002,0.05,0.0,7.4,7.4,0.3404617309570312,-0.2904617309570312,1.349538269042969,0.2904617309570312,1.349538269042969
Chennai,13.0827,80.2707,2000-08-04,2000-08-08 21:00:00,114,114,117,0.2,0.68,0.0,0.0,3.2,3.2,0.0,0.2,0.68,0.2,0.68
Chennai,13.0827,80.2707,2000-08-04,2000-08-09 03:00:00,120,120,123,0.0,0.12,0.0,0.0,0.4,0.4,0.0057220458984375,-0.0057220458984375,0.1142779541015625,0.0057220458984375,0.1142779541015625
Chennai,13.0827,80.2707,2000-08-04,2000-08-09 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.1015663146972656,-0.1015663146972656,-0.1015663146972656,0.1015663146972656,0.1015663146972656
Chennai,13.0827,80.2707,2000-08-04,2000-08-09 15:00:00,132,132,135,0.5,0.1,0.0,0.0,0.5,0.5,0.0023841857910156,0.4976158142089844,0.09761581420898441,0.4976158142089844,0.09761581420898441
Chennai,13.0827,80.2707,2000-08-04,2000-08-09 21:00:00,138,138,141,0.0,0.06,0.0,0.0,0.3,0.3,0.0443458557128906,-0.0443458557128906,0.0156541442871094,0.0443458557128906,0.0156541442871094
Chennai,13.0827,80.2707,2000-08-04,2000-08-10 03:00:00,144,144,147,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-08-04,2000-08-10 09:00:00,150,150,153,1.6,0.36,0.0,0.0,1.6,1.6,0.0233650207519531,1.576634979248047,0.33663497924804686,1.576634979248047,0.33663497924804686
Chennai,13.0827,80.2707,2000-08-04,2000-08-10 15:00:00,156,156,159,0.1,0.8600000000000001,0.1,0.0,2.1,2.1,0.3833770751953125,-0.2833770751953125,0.4766229248046876,0.2833770751953125,0.4766229248046876
Chennai,13.0827,80.2707,2000-08-04,2000-08-10 21:00:00,162,162,165,0.0,0.006,0.0,0.0,0.03,0.03,0.0,0.0,0.006,0.0,0.006
Chennai,13.0827,80.2707,2000-08-04,2000-08-11 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-04,2000-08-11 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-04,2000-08-11 15:00:00,180,180,183,0.01,0.262,0.01,0.0,1.0,1.0,0.0619888305664062,-0.0519888305664062,0.20001116943359382,0.0519888305664062,0.20001116943359382
Chennai,13.0827,80.2707,2000-08-04,2000-08-11 21:00:00,186,186,189,0.0,0.18,0.0,0.0,0.8,0.8,0.0,0.0,0.18,0.0,0.18
Chennai,13.0827,80.2707,2000-08-04,2000-08-12 03:00:00,192,192,195,0.0,0.18,0.0,0.0,0.9,0.9,0.0,0.0,0.18,0.0,0.18
Chennai,13.0827,80.2707,2000-08-04,2000-08-12 09:00:00,198,198,201,0.0,0.38,0.0,0.0,1.8,1.8,0.0004768371582031,-0.0004768371582031,0.3795231628417969,0.0004768371582031,0.3795231628417969
Chennai,13.0827,80.2707,2000-08-04,2000-08-12 15:00:00,204,204,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-04,2000-08-12 21:00:00,210,210,213,1.11,0.852,0.75,0.0,2.4,2.4,0.00762939453125,1.10237060546875,0.84437060546875,1.10237060546875,0.84437060546875
Chennai,13.0827,80.2707,2000-08-04,2000-08-13 03:00:00,216,216,219,0.9,0.3,0.0,0.0,0.9,0.9,0.0,0.9,0.3,0.9,0.3
Chennai,13.0827,80.2707,2000-08-04,2000-08-13 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0619888305664062,-0.0619888305664062,-0.0619888305664062,0.0619888305664062,0.0619888305664062
Chennai,13.0827,80.2707,2000-08-04,2000-08-13 15:00:00,228,228,231,0.0,0.122,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.122,0.0,0.122
